system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
903,2803,2534,2492,2160,0.07967618107795715,2111,1543,-7.288100164739658,72.42723773094801,"{""type"":""Point"",""coordinates"":[72.42727041348759,-7.28809289251958]}"
904,2022,1587,1286,1037,0.20960365235805511,1040,779,-7.288686764465328,72.39739759223107,"{""type"":""Point"",""coordinates"":[72.39741241616002,-7.288685473449012]}"
907,2076,1800,1393,1535,0.07946026986506746,1031,687,-7.286248313822508,72.3733221193423,"{""type"":""Point"",""coordinates"":[72.37332384765544,-7.286240727559726]}"
909,1989,1677,1274,1095,0.20995670557022095,1117,855,-7.302411076695183,72.4334061647144,"{""type"":""Point"",""coordinates"":[72.43343059622657,-7.302428861671239]}"
914,916,580,371,220,0.44999998807907104,146,104,-7.286503613293993,72.41148952843297,"{""type"":""Point"",""coordinates"":[72.41151622395734,-7.286545088332924]}"
916,6169,5636,4483,3345,0.25509408116340637,639,388,-7.295743015327884,72.3837037212522,"{""type"":""Point"",""coordinates"":[72.38372990522411,-7.295779793271536]}"
917,2052,1572,1195,998,0.2233463078737259,1003,743,-7.292996123966421,72.41271442148036,"{""type"":""Point"",""coordinates"":[72.41274845570739,-7.292968014900044]}"
920,1908,1512,1320,1128,0.145454540848732,1146,849,-7.287762980506746,72.42406987816284,"{""type"":""Point"",""coordinates"":[72.42410787187765,-7.287780137430249]}"
921,4745,5278,4398,1674,0.5184119939804077,1286,954,-7.305942812813033,72.40829057736025,"{""type"":""Point"",""coordinates"":[72.40829566726235,-7.305931981430218]}"
928,1604,1337,1349,1001,0.1437125748502994,1019,767,-7.312946813098428,72.37759247772982,"{""type"":""Point"",""coordinates"":[72.37757467909394,-7.312939398286196]}"
931,4132,3828,3861,3476,0.048192769289016724,3567,2559,-7.296709141548207,72.42323353770773,"{""type"":""Point"",""coordinates"":[72.42320065478792,-7.29673845398113]}"
933,2132,1671,1376,1289,0.12905405461788177,1187,876,-7.29623364101668,72.42639526956323,"{""type"":""Point"",""coordinates"":[72.42639954149764,-7.296273789204566]}"
934,1477,1132,1017,766,0.1928345626975764,874,683,-7.3114320477407535,72.37486769893317,"{""type"":""Point"",""coordinates"":[72.37484187756816,-7.3113929037896215]}"
